1386.1, -227.147
1384.4, -223.699
1384.4, -215.08
1384.4, -209.909
1384.4, -209.909
1477.9, -247.833
1477.9, -247.833
1462.6, -237.49
1452.4, -230.595
1471.1, -185.775
1486.4, -151.298
1486.4, -149.574
1528.9, -147.85
1513.6, -147.85
1466, -103.03
1466, -103.03
1464.3, -94.4109
1464.3, -94.4109
1469.4, -84.0679
1401.4, -34.0764
1401.4, -34.0764
1401.4, -34.0764
1401.4, -34.0764
1377.6, -47.8671
1377.6, -54.7625
1364, -118.545
1891, -115.097
1891, -115.097
2004.9, 195.195
2004.9, 195.195
2266.7, 110.727
2266.7, 110.727
2266.7, 110.727
2266.7, 110.727
2266.7, 110.727
2266.7, 110.727
2134.1, -82.344
2134.1, -82.344
2134.1, -82.344
2134.1, -82.344
2385.7, -184.051
2385.7, -184.051
2385.7, -184.051
2385.7, -184.051
2547.2, 129.689
2547.2, 129.689
2547.2, 129.689
2547.2, 129.689
2547.2, 129.689
2547.2, 129.689
2547.2, 129.689
2547.2, 129.689
2547.2, 129.689
2547.2, 129.689
2151.1, 727.863
2151.1, 727.863
2151.1, 727.863
2151.1, 727.863
2151.1, 727.863
2157.9, 695.11
1908, 574.441
1908, 574.441
1908, 574.441
1908, 574.441
1908, 574.441
1702.3, 838.189
1702.3, 838.189
1702.3, 838.189
1702.3, 838.189
1702.3, 838.189
1702.3, 838.189
1702.3, 838.189
1702.3, 838.189
1702.3, 838.189
1702.3, 838.189
1887.6, 924.382
1887.6, 924.382
1887.6, 924.382
1887.6, 924.382
1887.6, 924.382
1887.6, 924.382
1887.6, 924.382
1887.6, 924.382
1889.3, 905.419
976.4, -120.269
976.4, -120.269
976.4, -120.269
976.4, -120.269
984.9, -132.336
746.9, -204.737
746.9, -204.737
746.9, -204.737
746.9, -204.737
746.9, -204.737
746.9, -204.737
602.4, 57.2875
602.4, 57.2875
602.4, 57.2875
602.4, 57.2875
602.4, 57.2875
602.4, 57.2875
602.4, 57.2875
602.4, 57.2875
602.4, 57.2875
602.4, 57.2875
602.4, 57.2875
602.4, 57.2875
293, -211.632
293, -213.356
293, -213.356
293, -213.356
293, -213.356
293, -213.356
36.3, 3.84827
36.3, 3.84827
36.3, 3.84827
36.3, 3.84827
36.3, 3.84827
36.3, 3.84827
36.3, 3.84827
36.3, 3.84827
36.3, 3.84827
63.5, -18.5617
-137.1, -251.281
500.4, -209.909
500.4, -209.909
503.8, -213.356
1404.8, -139.231
1408.2, -137.507
1423.5, -137.507
1423.5, -137.507
1425.2, -139.231
1425.2, -139.231
1659.8, -63.3817
1659.8, -63.3817
1661.5, -49.5909
1661.5, -49.5909
1647.9, -13.3902
1647.9, -13.3902
1647.9, 12.4675
1647.9, 12.4675
1647.9, 12.4675
1647.9, 12.4675
1647.9, 12.4675
1647.9, 12.4675
1765.2, 31.4298
1765.2, 31.4298
1749.9, 5.57208
1749.9, 5.57208
1748.2, 3.84827
1748.2, 3.84827
1748.2, 3.84827
1710.8, 33.1536
1709.1, 57.2875
1768.6, 79.6974
1755, 81.4213
1755, 96.9359
1755, 96.9359
1782.2, 140.032
1782.2, 140.032
1768.6, 157.271
1732.9, 160.718
1738, 165.89
1738, 165.89
1792.4, 198.643
1792.4, 198.643
1783.9, 210.71
1789, 226.224
2234.4, 458.943
2234.4, 458.943
2224.2, 515.83
2224.2, 515.83
2219.1, 538.24
2219.1, 538.24
2219.1, 538.24
2336.4, 538.24
2378.9, 526.173
2358.5, 488.249
2358.5, 488.249
2341.5, 469.287
2341.5, 469.287
2382.3, 477.906
2399.3, 548.583
2377.2, 600.299
2326.2, 631.328
2326.2, 631.328
2365.3, 646.843
2407.8, 684.767
2401, 719.244
2401, 719.244
2406.1, 762.34
2436.7, 777.855
2436.7, 777.855
2436.7, 769.236
2436.7, 769.236
2436.7, 769.236
2433.3, 710.625
2433.3, 710.625
2433.3, 710.625
2419.7, 679.596
2482.6, 655.462
2523.4, 650.29
2523.4, 650.29
2518.3, 645.119
2518.3, 645.119
2518.3, 645.119
2480.9, 610.642
2470.7, 577.889
2470.7, 577.889
2470.7, 552.031
2470.7, 552.031
2470.7, 527.897
1532.3, 1164
1571.4, 1172.62
1749.9, 1182.96
1758.4, 1184.68
1756.7, 1181.23
1756.7, 1181.23
1756.7, 1181.23
1836.6, 1174.34
1911.4, 1174.34
1911.4, 1174.34
1887.6, 1167.44
1887.6, 1167.44
1817.9, 1150.21
1812.8, 1148.48
1851.9, 1148.48
1901.2, 1153.65
1901.2, 1153.65
1731.2, 1131.24
1731.2, 1131.24
1731.2, 1131.24
1778.8, 1120.9
2047.4, 1119.18
2047.4, 1119.18
2098.4, 1112.28
2098.4, 1112.28
2095, 1093.32
2095, 1093.32
2152.8, 1069.18
2156.2, 1062.29
2156.2, 1062.29
2156.2, 1062.29
2113.7, 1034.71
2113.7, 1034.71
2127.3, 1022.64
2127.3, 1022.64
2140.9, 1015.75
2122.2, 1000.23
2122.2, 1000.23
2122.2, 1000.23
2220.8, 950.239
2220.8, 950.239
2200.4, 938.172
2200.4, 938.172
2191.9, 917.486
2229.3, 907.143
65.2, 467.563
65.2, 467.563
112.8, 527.897
112.8, 527.897
228.4, 596.851
228.4, 596.851
157, 681.32
157, 681.32
46.5, 715.797
46.5, 715.797
48.2, 733.035
48.2, 733.035
48.2, 733.035
48.2, 733.035
48.2, 733.035
12.5, 795.093
12.5, 795.093
12.5, 795.093
9.10001, 824.399
15.9, 860.599
15.9, 860.599
192.7, 950.239
