914, 954
840, 956
700, 958
542, 960
466, 959
388, 961
311, 960
236, 962
1255, 710
1300, 627
1305, 469
1275, 431
1202, 429
1127, 430
1074, 533
1237, 622
1124, 524
703, 778
53, 876
-181, 589
-216, 553
-225, 479
1302, 433
-220, 591
-46, -186
-77, -687
-152, -684
-298, -684
-394, -749
-394, -820
-392, -893
-392, -1029
-392, -1188
-353, -1221
-276, -1221
-205, -1224
-128, -1226
170, -1149
247, -1150
318, -1152
354, -1063
-392, -809
-93, -1232
209, -1154
-41, -683
-269, -790
-271, -1051
239, -1032
-2276, -191
-2138, 45
-155, -265
1143, 548
308, 43
-138, -283
223, -1015
-252, -1069
-211, -82
-179, -121
-210, -161
-253, -247
-259, -405
-296, -443
-367, -446
-397, -548
-1198, 950
-1202, 902
-1206, 853
-1180, 875
1183, 1176
1159, 1201
-607, 694
1788, 273
-230, 938
-258, 977
-258, 977
-258, 977
-258, 977
-258, 977
-172, 1056
-298, 1062
-221, 1051
-310, 1022
-265, 1027
-199, 1077
-286.636, 997.151
-253, 1065
-342, 1039
1492, 908
1492, 908
1492, 908
1492, 908
1492, 908
1492, 908
1492, 908
1527, 898
1917, 247
1891, 225
1816, 162
-2101, -397
639, -1028
667, -1135
651, -1060
678, -1081
625, -1084
652, -1166
652, -1104
1173, 709
506, 970
152, -773
1530, -683
-266.9, -437.592
985, -342.78
207.2, 969.253
950.45, -282.815
1027.4, -285.539
1069.25, -318.225
1070.6, -463.951
877.55, -472.123
888.35, -310.054
931.55, -564.733
1007.15, -564.733
972.813, -471.49
-114.075, 677.32
-112.463, 837.39
-75.375, 874.958
-12.4875, 874.958
2220.1, 253.857
